vintage,avgPrcpFebruary,avgTempFebruary,avgPrcpMarch,avgTempMarch,avgPrcpApril,avgTempApril,avgPrcpMay,avgTempMay,avgPrcpJune,avgTempJune,avgPrcpJuly,avgTempJuly,avgPrcpAugust,avgTempAugust,avgPrcpSeptember,avgTempSeptember,avgPrcpOctober,avgTempOctober,bdod_0-100cm,bdod_100-200cm,cec_0-100cm,cec_100-200cm,cfvo_0-100cm,cfvo_100-200cm,clay_0-100cm,clay_100-200cm,nitrogen_0-100cm,nitrogen_100-200cm,ocd_0-100cm,ocd_100-200cm,ocs_0-30cm,phh2o_0-100cm,phh2o_100-200cm,sand_0-100cm,sand_100-200cm,silt_0-100cm,silt_100-200cm,soc_0-100cm,soc_100-200cm,appellation_Alexander Valley,appellation_Carneros,appellation_Columbia Valley,appellation_Coombsville,appellation_Dundee Hills,appellation_Eola-Amity Hills,appellation_Knights Valley,appellation_Los Carneros,appellation_Napa County,appellation_Napa Valley,appellation_Oak Knoll District,appellation_Oakville,appellation_Red Mountain,appellation_Russian River Valley,appellation_Rutherford,appellation_Santa Cruz Mountains,appellation_Sonoma Coast,appellation_Sonoma County,appellation_Sonoma Mountain,appellation_Spring Mountain District,appellation_St Helena,appellation_Willamette Valley,vineyard_Beringer Vineyards,vineyard_Delille Cellars,vineyard_Grgich Hills Estate,vineyard_Joseph Phelps Vineyards,vineyard_Kistler Vineyards,vineyard_Kongsgaard,vineyard_Martinelli,vineyard_Other,vineyard_Pahlmeyer,vineyard_Paul Hobbs,vineyard_Peter Michael Winery
2015,0.17696969696969636,56,0.0036529680365296846,57,0.10166077738515908,57,0.0,60,0.010967741935483869,65,0.00037735849056603793,69,0.0,69,0.0072103004291845406,68,0.0,65,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.17696969696969636,56,0.0036529680365296846,57,0.10166077738515908,57,0.0,60,0.010967741935483869,65,0.00037735849056603793,69,0.0,69,0.0072103004291845406,68,0.0,65,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,0.10969696969696896,67,0.004748858447488577,72,0.040706713780918766,71,0.0,71,0.015161290322580668,84,0.0016981132075471685,86,0.0,86,0.0,87,0.0,82,145.7,156,180.8,198,39.5,55,200.64999999999998,205,77.5,36,121.64999999999999,24,52,5.402059991327963,5.800000000000001,441.75,477,319.2,251,98.6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.10969696969696896,67,0.004748858447488577,72,0.040706713780918766,71,0.0,71,0.015161290322580668,84,0.0016981132075471685,86,0.0,86,0.0,87,0.0,82,145.7,156,180.8,198,39.5,55,200.64999999999998,205,77.5,36,121.64999999999999,24,52,5.402059991327963,5.800000000000001,441.75,477,319.2,251,98.6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.10969696969696896,67,0.004748858447488577,72,0.040706713780918766,71,0.0,71,0.015161290322580668,84,0.0016981132075471685,86,0.0,86,0.0,87,0.0,82,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.17696969696969636,56,0.0036529680365296846,57,0.10166077738515908,57,0.0,60,0.010967741935483869,65,0.00037735849056603793,69,0.0,69,0.0072103004291845406,68,0.0,65,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.10969696969696896,67,0.004748858447488577,72,0.040706713780918766,71,0.0,71,0.015161290322580668,84,0.0016981132075471685,86,0.0,86,0.0,87,0.0,82,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76,145.7,156,180.8,198,39.5,55,200.64999999999998,205,77.5,36,121.64999999999999,24,52,5.402059991327963,5.800000000000001,441.75,477,319.2,251,98.6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,0.10969696969696896,67,0.004748858447488577,72,0.040706713780918766,71,0.0,71,0.015161290322580668,84,0.0016981132075471685,86,0.0,86,0.0,87,0.0,82,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.10969696969696896,67,0.004748858447488577,72,0.040706713780918766,71,0.0,71,0.015161290322580668,84,0.0016981132075471685,86,0.0,86,0.0,87,0.0,82,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.1314705882352937,43,0.16950819672131148,47,0.18438271604938267,51,0.1710144927536229,58,0.04983606557377057,63,0.0,70,0.07499999999999972,70,0.4896078431372543,64,0.08132686084142404,51,147.65,149,193.2,196,0.0,0,373.85,440,119.25,68,157.7,31,88,5.302059991327963,5.7,142.55,151,466.95,385,117.94999999999999,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.04111111111111145,40,0.022100456621004527,48,0.012720848056537112,50,0.03034482758620687,63,0.009462365591397874,74,0.0035849056603773455,78,0.0,74,0.0,63,0.01395348837209304,55,144.7,146,130.7,113,0.0,0,49.8,32,54.6,35,72.55000000000001,27,23,7.802059991327964,8.200000000000001,379.7,359,497.0,522,48.1,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.3175126903553292,54,0.1934693877551021,60,0.06016574585635313,60,0.0,64,0.00044117647058823536,63,0.005032258064516137,67,0.0,67,0.032781456953642416,66,0.02847457627118645,65,139.75,149,153.4,145,183.5,245,197.5,193,145.70000000000002,60,124.95,25,60,5.502059991327963,5.9,442.1,468,324.85,283,128.55,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.17474747474747232,58,0.01863013698630131,60,0.0962544169611311,59,0.002988505747126429,60,0.0006451612903225812,65,0.0011320754716981141,69,0.0009473684210526324,70,0.0006866952789699543,68,0.0055813953488371955,66,139.75,149,153.4,145,183.5,245,197.5,193,145.70000000000002,60,124.95,25,60,5.502059991327963,5.9,442.1,468,324.85,283,128.55,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009,0.4253043478260867,58,0.11213114754098373,64,0.02339999999999999,69,0.08527777777777779,76,0.006923076923076922,79,0.0,85,0.0,85,0.009375,87,0.14795918367346944,73,145.7,156,180.8,198,39.5,55,200.64999999999998,205,77.5,36,121.64999999999999,24,52,5.402059991327963,5.800000000000001,441.75,477,319.2,251,98.6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,0.019852941176470587,51,0.05770491803278705,57,0.05148148148148137,60,0.0005797101449275362,62,0.006557377049180332,64,0.0009944751381215477,65,0.0,67,0.010784313725490192,66,0.002524271844660196,60,139.75,149,153.4,145,183.5,245,197.5,193,145.70000000000002,60,124.95,25,60,5.502059991327963,5.9,442.1,468,324.85,283,128.55,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.10969696969696896,67,0.004748858447488577,72,0.040706713780918766,71,0.0,71,0.015161290322580668,84,0.0016981132075471685,86,0.0,86,0.0,87,0.0,82,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.3175126903553292,54,0.1934693877551021,60,0.06016574585635313,60,0.0,64,0.00044117647058823536,63,0.005032258064516137,67,0.0,67,0.032781456953642416,66,0.02847457627118645,65,139.75,149,153.4,145,183.5,245,197.5,193,145.70000000000002,60,124.95,25,60,5.502059991327963,5.9,442.1,468,324.85,283,128.55,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015,0.022121212121212184,43,0.018173515981735097,50,0.0,51,0.08275862068965502,65,0.0002150537634408603,74,0.002264150943396218,77,0.0004210526315789476,73,0.0005150214592274682,62,0.002790697674418607,57,141.5,145,121.3,104,10.0,10,45.95,29,48.85,23,75.6,28,22,7.802059991327964,8.3,361.8,356,557.25,582,43.349999999999994,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,0.17696969696969636,56,0.0036529680365296846,57,0.10166077738515908,57,0.0,60,0.010967741935483869,65,0.00037735849056603793,69,0.0,69,0.0072103004291845406,68,0.0,65,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.17696969696969636,56,0.0036529680365296846,57,0.10166077738515908,57,0.0,60,0.010967741935483869,65,0.00037735849056603793,69,0.0,69,0.0072103004291845406,68,0.0,65,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,0.17696969696969636,56,0.0036529680365296846,57,0.10166077738515908,57,0.0,60,0.010967741935483869,65,0.00037735849056603793,69,0.0,69,0.0072103004291845406,68,0.0,65,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.17696969696969636,56,0.0036529680365296846,57,0.10166077738515908,57,0.0,60,0.010967741935483869,65,0.00037735849056603793,69,0.0,69,0.0072103004291845406,68,0.0,65,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,137.55,146,194.0,190,82.25,105,286.2,315,69.30000000000001,36,130.6,27,57,5.302059991327963,5.800000000000001,338.45000000000005,315,336.75,317,95.5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64,154.9,160,230.4,280,31.0,30,219.75,222,68.60000000000001,34,116.0,37,39,5.902059991327963,6.4,376.6,392,344.2,297,70.55,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
